episode,global_steps,score,avg_score,epsilon
12234,3212648,56,19.57,0.1
12235,3212743,13,19.57,0.1
12236,3212803,7,19.58,0.1
12237,3212934,9,19.54,0.1
12238,3213071,13,19.55,0.1
12239,3213127,7,19.18,0.1
12240,3213191,7,19.06,0.1
12241,3213288,13,19.06,0.1
12242,3213383,13,18.8,0.1
12243,3213755,55,19.28,0.1
12244,3213909,8,18.99,0.1
12245,3214004,14,18.68,0.1
12246,3214096,13,18.75,0.1
12247,3214171,8,18.7,0.1
12248,3214264,13,18.76,0.1
12249,3214333,1,18.69,0.1
12250,3214389,7,18.39,0.1
12251,3214550,23,18.54,0.1
12252,3214870,45,18.54,0.1
12253,3215049,8,18.55,0.1
12254,3215321,30,18.4,0.1
12255,3215525,8,18.04,0.1
12256,3215823,40,17.76,0.1
12257,3216115,14,17.52,0.1
12258,3216212,13,17.52,0.1
12259,3216343,13,17.58,0.1
12260,3216448,13,17.1,0.1
12261,3216676,14,16.79,0.1
12262,3216901,14,16.85,0.1
12263,3217001,13,16.85,0.1
12264,3217130,14,16.39,0.1
12265,3217201,7,16.33,0.1
12266,3217371,16,16.36,0.1
12267,3217566,8,16.27,0.1
12268,3217819,23,16.37,0.1
12269,3217967,15,16.4,0.1
12270,3218124,8,16.4,0.1
12271,3219066,110,17.15,0.1
12272,3219157,8,16.79,0.1
12273,3219670,62,17.28,0.1
12274,3219713,2,16.93,0.1
12275,3219825,14,16.62,0.1
12276,3220007,9,16.3,0.1
12277,3220153,7,16.24,0.1
12278,3220353,8,16.24,0.1
12279,3220645,14,16.32,0.1
12280,3220681,0,16.25,0.1
12281,3220720,1,16.13,0.1
12282,3220970,23,15.99,0.1
12283,3221174,14,15.76,0.1
12284,3221217,1,15.71,0.1
12285,3221466,8,15.66,0.1
12286,3221543,7,15.66,0.1
12287,3221699,23,15.49,0.1
12288,3221870,7,15.43,0.1
12289,3222020,23,15.59,0.1
12290,3222168,7,15.21,0.1
12291,3222210,2,15.1,0.1
12292,3222313,8,15.09,0.1
12293,3222467,8,14.72,0.1
12294,3223027,56,15.11,0.1
12295,3223371,46,15.48,0.1
12296,3223423,1,15.25,0.1
12297,3223538,13,14.97,0.1
12298,3223768,9,14.96,0.1
12299,3223838,2,14.85,0.1
12300,3223981,23,15.0,0.1
12301,3224425,71,15.58,0.1
12302,3225140,117,16.52,0.1
12303,3225575,56,16.85,0.1
12304,3226576,162,18.36,0.1
12305,3227244,109,19.37,0.1
12306,3227345,7,19.3,0.1
12307,3228346,165,20.88,0.1
12308,3228877,87,21.67,0.1
12309,3229585,116,22.75,0.1
12310,3230307,116,23.78,0.1
12311,3230556,40,24.05,0.1
12312,3230975,67,24.49,0.1
12313,3231211,38,24.79,0.1
12314,3232212,165,26.36,0.1
12315,3233213,163,27.93,0.1
12316,3234041,134,29.14,0.1
12317,3235042,167,30.8,0.1
12318,3235213,27,30.66,0.1
12319,3236214,166,32.24,0.1
12320,3236436,36,32.47,0.1
12321,3236951,85,33.24,0.1
12322,3237485,86,33.97,0.1
12323,3237631,23,34.07,0.1
12324,3238097,77,34.77,0.1
12325,3238182,12,34.88,0.1
12326,3238550,60,35.35,0.1
12327,3239551,167,36.94,0.1
12328,3240080,87,37.74,0.1
12329,3240206,19,37.8,0.1
12330,3240662,69,38.36,0.1
12331,3241187,87,39.14,0.1
12332,3241369,30,39.37,0.1
12333,3241602,39,39.62,0.1
12334,3242075,78,39.84,0.1
12335,3242491,69,40.4,0.1
12336,3243306,136,41.69,0.1
12337,3243403,14,41.74,0.1
12338,3243638,39,42.0,0.1
12339,3243724,12,42.05,0.1
12340,3244175,70,42.68,0.1
12341,3244921,123,43.78,0.1
12342,3245047,18,43.83,0.1
12343,3245134,12,43.4,0.1
12344,3246135,166,44.98,0.1
12345,3246852,117,46.01,0.1
12346,3247120,40,46.28,0.1
12347,3247544,69,46.89,0.1
12348,3247791,39,47.15,0.1
12349,3248003,31,47.45,0.1
12350,3248042,-1,47.37,0.1
12351,3248289,38,47.52,0.1
12352,3248499,31,47.38,0.1
12353,3249026,79,48.09,0.1
12354,3249236,29,48.08,0.1
12355,3249422,29,48.29,0.1
12356,3249565,21,48.1,0.1
12357,3249622,2,47.98,0.1
12358,3249666,5,47.9,0.1
12359,3250667,161,49.38,0.1
12360,3250883,31,49.56,0.1
12361,3251115,31,49.73,0.1
12362,3251363,39,49.98,0.1
12363,3251555,30,50.15,0.1
12364,3251651,13,50.14,0.1
12365,3252418,123,51.3,0.1
12366,3252607,31,51.45,0.1
12367,3253608,166,53.03,0.1
12368,3253791,30,53.1,0.1
12369,3253880,13,53.08,0.1
12370,3254125,39,53.39,0.1
12371,3254608,78,53.07,0.1
12372,3254745,21,53.2,0.1
12373,3255468,117,53.75,0.1
12374,3255652,30,54.03,0.1
12375,3255789,21,54.1,0.1
12376,3256276,78,54.79,0.1
12377,3256527,40,55.12,0.1
12378,3257020,78,55.82,0.1
12379,3257207,30,55.98,0.1
12380,3257342,19,56.17,0.1
12381,3257479,20,56.36,0.1
12382,3257651,27,56.4,0.1
12383,3257840,30,56.56,0.1
12384,3257972,20,56.75,0.1
12385,3258160,30,56.97,0.1
12386,3259161,160,58.5,0.1
12387,3259382,36,58.63,0.1
12388,3259526,23,58.79,0.1
12389,3259671,22,58.78,0.1
12390,3259859,30,59.01,0.1
12391,3260287,71,59.7,0.1
12392,3260339,7,59.69,0.1
12393,3260533,30,59.91,0.1
12394,3260681,22,59.57,0.1
12395,3260852,27,59.38,0.1
12396,3260980,20,59.57,0.1
12397,3261113,20,59.64,0.1
12398,3261684,89,60.44,0.1
12399,3262130,71,61.13,0.1
12400,3262313,30,61.2,0.1
12401,3262523,32,60.81,0.1
12402,3262950,68,60.32,0.1
12403,3263128,28,60.04,0.1
12404,3263657,85,59.27,0.1
12405,3263824,26,58.44,0.1
12406,3264080,41,58.78,0.1
12407,3264284,32,57.45,0.1
12408,3264832,89,57.47,0.1
12409,3265298,76,57.07,0.1
12410,3265386,13,56.04,0.1
12411,3265778,61,56.25,0.1
12412,3265865,13,55.71,0.1
12413,3265994,19,55.52,0.1
12414,3266124,20,54.07,0.1
12415,3266323,32,52.76,0.1
12416,3267024,116,52.58,0.1
12417,3267172,23,51.14,0.1
12418,3267405,37,51.24,0.1
12419,3267459,7,49.65,0.1
12420,3267870,68,49.97,0.1
12421,3268078,32,49.44,0.1
12422,3268452,61,49.19,0.1
12423,3268647,31,49.27,0.1
12424,3269140,80,49.3,0.1
12425,3269273,21,49.39,0.1
12426,3269361,13,48.92,0.1
12427,3269894,87,48.12,0.1
12428,3270067,27,47.52,0.1
12429,3271068,169,49.02,0.1
12430,3271342,44,48.77,0.1
12431,3272298,158,49.48,0.1
12432,3272676,62,49.8,0.1
12433,3273677,168,51.09,0.1
12434,3274195,85,51.16,0.1
12435,3274327,21,50.68,0.1
12436,3274744,69,50.01,0.1
12437,3274884,21,50.08,0.1
12438,3275599,119,50.88,0.1
12439,3275728,19,50.95,0.1
12440,3276153,68,50.93,0.1
12441,3276298,23,49.93,0.1
12442,3276732,71,50.46,0.1
12443,3276879,23,50.57,0.1
12444,3277698,135,50.26,0.1
12445,3278149,72,49.81,0.1
12446,3278283,20,49.61,0.1
12447,3278713,71,49.63,0.1
12448,3279182,78,50.02,0.1
12449,3279716,89,50.6,0.1
12450,3280248,87,51.48,0.1
12451,3280375,20,51.3,0.1
12452,3280550,28,51.27,0.1
12453,3280680,20,50.68,0.1
12454,3280928,36,50.75,0.1
12455,3281300,61,51.07,0.1
12456,3281532,38,51.24,0.1
12457,3281617,13,51.35,0.1
12458,3282363,126,52.56,0.1
12459,3282843,78,51.73,0.1
12460,3283033,30,51.72,0.1
12461,3283504,78,52.19,0.1
12462,3283703,31,52.11,0.1
12463,3284171,78,52.59,0.1
12464,3284303,21,52.67,0.1
12465,3284493,30,51.74,0.1
12466,3284577,13,51.56,0.1
12467,3284805,37,50.27,0.1
12468,3285266,75,50.72,0.1
12469,3285953,116,51.75,0.1
12470,3286079,20,51.56,0.1
12471,3286597,85,51.63,0.1
12472,3286779,30,51.72,0.1
12473,3286867,13,50.68,0.1
12474,3287113,36,50.74,0.1
12475,3287300,31,50.84,0.1
12476,3287430,20,50.26,0.1
12477,3287667,39,50.25,0.1
12478,3287793,20,49.67,0.1
12479,3287879,13,49.5,0.1
12480,3288062,30,49.61,0.1
12481,3288243,30,49.71,0.1
12482,3288433,30,49.74,0.1
12483,3288631,32,49.76,0.1
12484,3288825,30,49.86,0.1
12485,3288912,13,49.69,0.1
12486,3289125,35,48.44,0.1
12487,3289357,35,48.43,0.1
12488,3289482,20,48.4,0.1
12489,3289609,20,48.38,0.1
12490,3289790,30,48.38,0.1
12491,3289919,20,47.87,0.1
12492,3290044,19,47.99,0.1
12493,3290230,30,47.99,0.1
12494,3290358,17,47.94,0.1
12495,3290597,35,48.02,0.1
12496,3290839,31,48.13,0.1
12497,3291043,31,48.24,0.1
12498,3291227,30,47.65,0.1
12499,3291403,30,47.24,0.1
12500,3291529,20,47.14,0.1
12501,3291712,31,47.13,0.1
12502,3291821,14,46.59,0.1
12503,3291997,24,46.55,0.1
12504,3292120,19,45.89,0.1
12505,3292205,12,45.75,0.1
12506,3292428,36,45.7,0.1
12507,3292618,28,45.66,0.1
12508,3292742,19,44.96,0.1
12509,3292977,38,44.58,0.1
12510,3293190,31,44.76,0.1
12511,3293316,20,44.35,0.1
12512,3293607,47,44.69,0.1
12513,3294192,95,45.45,0.1
12514,3294602,68,45.93,0.1
12515,3294821,36,45.97,0.1
12516,3295054,37,45.18,0.1
12517,3295315,37,45.32,0.1
12518,3295546,37,45.32,0.1
12519,3295673,16,45.41,0.1
12520,3296095,68,45.41,0.1
12521,3296221,20,45.29,0.1
12522,3296401,29,44.97,0.1
12523,3296637,39,45.05,0.1
12524,3297112,78,45.03,0.1
12525,3297300,30,45.12,0.1
12526,3297430,21,45.2,0.1
12527,3297555,20,44.53,0.1
12528,3298137,95,45.21,0.1
12529,3298308,15,43.67,0.1
12530,3298822,85,44.08,0.1
12531,3299014,30,42.8,0.1
12532,3299197,31,42.49,0.1
12533,3299326,20,41.01,0.1
12534,3299546,36,40.52,0.1
12535,3299724,25,40.56,0.1
12536,3299909,30,40.17,0.1
12537,3300145,39,40.35,0.1
12538,3300373,36,39.52,0.1
12539,3300500,15,39.48,0.1
12540,3300687,30,39.1,0.1
12541,3300882,32,39.19,0.1
12542,3301120,39,38.87,0.1
12543,3301354,37,39.01,0.1
12544,3301577,37,38.03,0.1
12545,3301811,39,37.7,0.1
12546,3302049,38,37.88,0.1
12547,3302235,30,37.47,0.1
12548,3302718,77,37.46,0.1
12549,3302907,31,36.88,0.1
12550,3302994,13,36.14,0.1
12551,3303102,16,36.1,0.1
12552,3303330,37,36.19,0.1
12553,3303511,29,36.28,0.1
12554,3303729,36,36.28,0.1
12555,3303959,37,36.04,0.1
12556,3304504,85,36.51,0.1
12557,3305063,87,37.25,0.1
12558,3305297,38,36.37,0.1
12559,3305557,35,35.94,0.1
12560,3305793,37,36.01,0.1
12561,3306278,76,35.99,0.1
12562,3306460,30,35.98,0.1
12563,3306986,84,36.04,0.1
12564,3307162,28,36.11,0.1
12565,3307246,12,35.93,0.1
12566,3307369,19,35.99,0.1
12567,3307606,39,36.01,0.1
12568,3307780,28,35.54,0.1
12569,3307955,28,34.66,0.1
12570,3308147,30,34.76,0.1
12571,3308261,16,34.07,0.1
12572,3308497,38,34.15,0.1
12573,3308729,37,34.39,0.1
12574,3308842,16,34.19,0.1
12575,3308929,13,34.01,0.1
12576,3309042,17,33.98,0.1
12577,3309167,19,33.78,0.1
12578,3309385,36,33.94,0.1
12579,3309509,19,34.0,0.1
12580,3309735,37,34.07,0.1
12581,3309912,29,34.06,0.1
12582,3310200,46,34.22,0.1
12583,3310416,35,34.25,0.1
12584,3310646,38,34.33,0.1
12585,3310732,13,34.33,0.1
12586,3310903,27,34.25,0.1
12587,3310987,12,34.02,0.1
12588,3311216,35,34.17,0.1
12589,3311728,84,34.81,0.1
12590,3311942,36,34.87,0.1
12591,3312104,26,34.93,0.1
12592,3312322,35,35.09,0.1
12593,3312502,29,35.08,0.1
12594,3312671,27,35.18,0.1
12595,3312779,16,34.99,0.1
12596,3313004,36,35.04,0.1
12597,3313220,36,35.09,0.1
12598,3313303,12,34.91,0.1
12599,3313472,27,34.88,0.1
12600,3313639,27,34.95,0.1
12601,3313858,35,34.99,0.1
12602,3314030,27,35.12,0.1
12603,3314137,16,35.04,0.1
12604,3314424,46,35.31,0.1
12605,3314597,28,35.47,0.1
12606,3314819,36,35.47,0.1
12607,3314995,28,35.47,0.1
12608,3315216,36,35.64,0.1
12609,3315391,28,35.54,0.1
12610,3315617,35,35.58,0.1
12611,3316197,95,36.33,0.1
12612,3316419,36,36.22,0.1
12613,3316636,35,35.62,0.1
12614,3316854,35,35.29,0.1
12615,3316985,21,35.14,0.1
12616,3317107,19,34.96,0.1
12617,3317332,36,34.95,0.1
12618,3317458,19,34.77,0.1
12619,3317747,46,35.07,0.1
12620,3317966,35,34.74,0.1
12621,3318199,37,34.91,0.1
12622,3318379,29,34.91,0.1
12623,3318609,37,34.89,0.1
12624,3318827,35,34.46,0.1
12625,3319059,37,34.53,0.1
12626,3319266,34,34.66,0.1
12627,3319435,27,34.73,0.1
12628,3319654,35,34.13,0.1
12629,3319820,27,34.25,0.1
12630,3319992,27,33.67,0.1
12631,3320210,36,33.73,0.1
12632,3320437,35,33.77,0.1
12633,3320616,29,33.86,0.1
12634,3320744,20,33.7,0.1
12635,3320983,37,33.82,0.1
12636,3321068,12,33.64,0.1
12637,3321288,36,33.61,0.1
12638,3321508,36,33.61,0.1
12639,3321678,27,33.73,0.1
12640,3321804,20,33.63,0.1
12641,3321932,20,33.51,0.1
12642,3322101,26,33.38,0.1
12643,3322204,14,33.15,0.1
12644,3322376,26,33.04,0.1
12645,3322599,35,33.0,0.1
12646,3322807,34,32.96,0.1
12647,3322985,29,32.95,0.1
12648,3323159,26,32.44,0.1
12649,3323373,34,32.47,0.1
12650,3323599,36,32.7,0.1
12651,3323820,36,32.9,0.1
12652,3323945,19,32.72,0.1
12653,3324115,27,32.7,0.1
12654,3324334,36,32.7,0.1
12655,3324558,36,32.69,0.1
12656,3324787,36,32.2,0.1
12657,3324992,33,31.66,0.1
12658,3325375,62,31.9,0.1
12659,3325547,27,31.82,0.1
12660,3325763,36,31.81,0.1
12661,3325979,35,31.4,0.1
12662,3326105,19,31.29,0.1
12663,3326395,47,30.92,0.1
12664,3326519,19,30.83,0.1
12665,3327012,82,31.53,0.1
12666,3327236,35,31.69,0.1
12667,3327454,36,31.66,0.1
12668,3327672,35,31.73,0.1
12669,3327774,14,31.59,0.1
12670,3327874,14,31.43,0.1
12671,3328009,21,31.48,0.1
12672,3328185,27,31.37,0.1
12673,3328418,37,31.37,0.1
12674,3328592,28,31.49,0.1
12675,3328764,28,31.64,0.1
12676,3328935,27,31.74,0.1
12677,3329165,37,31.92,0.1
12678,3329384,36,31.92,0.1
12679,3329574,30,32.03,0.1
12680,3329790,35,32.01,0.1
12681,3329917,19,31.91,0.1
12682,3330088,27,31.72,0.1
12683,3330258,28,31.65,0.1
12684,3330361,15,31.42,0.1
12685,3330534,28,31.57,0.1
12686,3330741,34,31.64,0.1
12687,3330960,36,31.88,0.1
12688,3331107,23,31.76,0.1
12689,3331234,20,31.12,0.1
12690,3331382,23,30.99,0.1
12691,3331513,21,30.94,0.1
12692,3331722,35,30.94,0.1
12693,3331808,13,30.78,0.1
12694,3332036,37,30.88,0.1
12695,3332180,23,30.95,0.1
12696,3332313,20,30.79,0.1
12697,3332464,23,30.66,0.1
12698,3332702,39,30.93,0.1
12699,3332852,24,30.9,0.1
12700,3333072,35,30.98,0.1
12701,3333589,86,31.49,0.1
12702,3333806,36,31.58,0.1
12703,3334501,116,32.58,0.1
12704,3334610,16,32.28,0.1
12705,3334827,36,32.36,0.1
12706,3335063,39,32.39,0.1
12707,3335277,36,32.47,0.1
12708,3335405,20,32.31,0.1
12709,3335628,36,32.39,0.1
12710,3335900,45,32.49,0.1
12711,3336046,23,31.77,0.1
12712,3336548,84,32.25,0.1
12713,3336985,71,32.61,0.1
12714,3337970,163,33.89,0.1
12715,3338206,38,34.06,0.1
12716,3338620,67,34.54,0.1
12717,3339133,85,35.03,0.1
12718,3339281,23,35.07,0.1
12719,3339428,23,34.84,0.1
12720,3339945,86,35.35,0.1
12721,3340602,108,36.06,0.1
12722,3340735,22,35.99,0.1
12723,3340953,36,35.98,0.1
12724,3341124,27,35.9,0.1
12725,3341257,21,35.74,0.1
12726,3341422,27,35.67,0.1
12727,3341857,71,36.11,0.1
12728,3341964,15,35.91,0.1
12729,3342109,23,35.87,0.1
12730,3342341,37,35.97,0.1
12731,3342520,27,35.88,0.1
12732,3342755,38,35.91,0.1
12733,3342981,37,35.99,0.1
12734,3343105,19,35.98,0.1
12735,3343680,93,36.54,0.1
12736,3343834,23,36.65,0.1
12737,3344252,67,36.96,0.1
12738,3345253,168,38.28,0.1
12739,3345403,23,38.24,0.1
12740,3345536,21,38.25,0.1
12741,3345681,23,38.28,0.1
12742,3345926,40,38.42,0.1
12743,3346071,23,38.51,0.1
12744,3346203,21,38.46,0.1
12745,3346385,27,38.38,0.1
12746,3346816,71,38.75,0.1
12747,3347340,86,39.32,0.1
12748,3347468,19,39.25,0.1
12749,3347701,38,39.29,0.1
12750,3347934,38,39.31,0.1
12751,3348463,87,39.82,0.1
12752,3348852,60,40.23,0.1
12753,3349153,47,40.43,0.1
12754,3349405,40,40.47,0.1
12755,3349699,47,40.58,0.1
12756,3349768,9,40.31,0.1
12757,3349970,29,40.27,0.1
12758,3350218,40,40.05,0.1
12759,3350801,95,40.73,0.1
12760,3350929,20,40.57,0.1
12761,3351013,12,40.34,0.1
12762,3351114,14,40.29,0.1
12763,3351198,12,39.94,0.1
12764,3351343,23,39.98,0.1
12765,3351430,12,39.28,0.1
12766,3351530,14,39.07,0.1
12767,3351632,14,38.85,0.1
12768,3352095,75,39.25,0.1
12769,3352194,14,39.25,0.1
12770,3352344,23,39.34,0.1
12771,3352490,24,39.37,0.1
12772,3352562,9,39.19,0.1
12773,3352790,38,39.2,0.1
12774,3352877,13,39.05,0.1
12775,3353124,40,39.17,0.1
12776,3353349,37,39.27,0.1
12777,3353582,38,39.28,0.1
12778,3354567,165,40.57,0.1
12779,3355368,134,41.61,0.1
12780,3355894,88,42.14,0.1
12781,3356713,136,43.31,0.1
12782,3356957,40,43.44,0.1
12783,3357103,23,43.39,0.1
12784,3357340,38,43.62,0.1
12785,3357765,69,44.03,0.1
12786,3358000,38,44.07,0.1
12787,3358519,86,44.57,0.1
12788,3358888,58,44.92,0.1
12789,3359121,38,45.1,0.1
12790,3359267,23,45.1,0.1
12791,3359684,69,45.58,0.1
12792,3359917,39,45.62,0.1
12793,3360356,71,46.2,0.1
12794,3360875,86,46.69,0.1
12795,3361003,19,46.65,0.1
12796,3361234,38,46.83,0.1
12797,3362235,167,48.27,0.1
12798,3362378,23,48.11,0.1
12799,3362464,13,48.0,0.1
12800,3362591,20,47.85,0.1
12801,3363592,157,48.56,0.1
12802,3363742,23,48.43,0.1
12803,3363980,36,47.63,0.1
12804,3364131,23,47.7,0.1
12805,3364266,21,47.55,0.1
12806,3365267,166,48.82,0.1
12807,3365510,40,48.86,0.1
12808,3365950,71,49.37,0.1
12809,3366082,22,49.23,0.1
12810,3366229,23,49.01,0.1
12811,3367049,135,50.13,0.1
12812,3367488,71,50.0,0.1
12813,3367635,23,49.52,0.1
12814,3368064,70,48.59,0.1
12815,3368479,69,48.9,0.1
12816,3369290,133,49.56,0.1
12817,3369534,40,49.11,0.1
12818,3369955,69,49.57,0.1
12819,3370760,132,50.66,0.1
12820,3371761,165,51.45,0.1
12821,3372298,87,51.24,0.1
12822,3372723,68,51.7,0.1
12823,3373724,165,52.99,0.1
12824,3373962,38,53.1,0.1
12825,3374087,20,53.09,0.1
12826,3374509,68,53.5,0.1
12827,3375039,86,53.65,0.1
12828,3375570,87,54.37,0.1
12829,3375807,39,54.53,0.1
12830,3376337,87,55.03,0.1
12831,3376577,38,55.14,0.1
12832,3377276,117,55.93,0.1
12833,3377509,39,55.95,0.1
12834,3378510,168,57.44,0.1
12835,3378749,38,56.89,0.1
12836,3379457,118,57.84,0.1
12837,3379691,38,57.55,0.1
12838,3380471,132,57.19,0.1
12839,3380706,39,57.35,0.1
12840,3380840,22,57.36,0.1
12841,3381357,87,58.0,0.1
12842,3382159,135,58.95,0.1
12843,3382291,21,58.93,0.1
12844,3382436,23,58.95,0.1
12845,3382569,22,58.9,0.1
12846,3383088,86,59.05,0.1
12847,3383325,39,58.58,0.1
12848,3384128,135,59.74,0.1
12849,3384365,38,59.74,0.1
12850,3384890,87,60.23,0.1
12851,3385058,27,59.63,0.1
12852,3385186,20,59.23,0.1
12853,3385698,84,59.6,0.1
12854,3386108,68,59.88,0.1
12855,3386343,38,59.79,0.1
12856,3386444,14,59.84,0.1
12857,3386676,37,59.92,0.1
12858,3387133,75,60.27,0.1
12859,3387222,12,59.44,0.1
12860,3387443,36,59.6,0.1
12861,3387662,37,59.85,0.1
12862,3388180,87,60.58,0.1
12863,3388397,36,60.82,0.1
12864,3388931,89,61.48,0.1
12865,3389444,84,62.2,0.1
12866,3389679,38,62.44,0.1
12867,3389909,39,62.69,0.1
12868,3390639,120,63.14,0.1
12869,3390814,28,63.28,0.1
12870,3391541,119,64.24,0.1
12871,3391774,39,64.39,0.1
12872,3392230,75,65.05,0.1
12873,3392376,23,64.9,0.1
12874,3392535,23,65.0,0.1
12875,3393063,85,65.45,0.1
12876,3393500,71,65.79,0.1
12877,3393649,23,65.64,0.1
12878,3393778,21,64.2,0.1
12879,3393880,15,63.01,0.1
12880,3394025,23,62.36,0.1
12881,3394458,71,61.71,0.1
12882,3394991,85,62.16,0.1
12883,3395502,84,62.77,0.1
12884,3395930,71,63.1,0.1
12885,3396061,21,62.62,0.1
12886,3396208,23,62.47,0.1
12887,3396711,83,62.44,0.1
12888,3396932,36,62.22,0.1
12889,3397360,71,62.55,0.1
12890,3397610,40,62.72,0.1
12891,3397757,23,62.26,0.1
12892,3397900,23,62.1,0.1
12893,3398033,22,61.61,0.1
12894,3398549,86,61.61,0.1
12895,3398702,23,61.65,0.1
12896,3398848,23,61.5,0.1
12897,3399083,39,60.22,0.1
12898,3399215,21,60.2,0.1
12899,3399736,86,60.93,0.1
12900,3400437,117,61.9,0.1
12901,3401438,168,62.01,0.1
12902,3401672,39,62.17,0.1
12903,3401800,20,62.01,0.1
12904,3401934,21,61.99,0.1
12905,3402166,37,62.15,0.1
12906,3402333,27,60.76,0.1
12907,3402573,38,60.74,0.1
12908,3402748,27,60.3,0.1
12909,3403279,86,60.94,0.1
12910,3403495,36,61.07,0.1
12911,3403720,36,60.08,0.1
12912,3404226,84,60.21,0.1
12913,3404458,38,60.36,0.1
12914,3404584,20,59.86,0.1
12915,3404822,39,59.56,0.1
12916,3405056,38,58.61,0.1
12917,3405578,86,59.07,0.1
12918,3405708,20,58.58,0.1
12919,3406222,85,58.11,0.1
12920,3406453,37,56.83,0.1
12921,3406687,38,56.34,0.1
12922,3407207,86,56.52,0.1
12923,3407333,20,55.07,0.1
12924,3407565,37,55.06,0.1
12925,3407659,14,55.0,0.1
12926,3407793,21,54.53,0.1
12927,3408210,68,54.35,0.1
12928,3408442,39,53.87,0.1
12929,3408681,39,53.87,0.1
12930,3409485,133,54.33,0.1
12931,3409615,21,54.16,0.1
12932,3409780,27,53.26,0.1
12933,3410023,37,53.24,0.1
12934,3410252,37,51.93,0.1
12935,3410428,28,51.83,0.1
12936,3410553,20,50.85,0.1
12937,3411541,165,52.12,0.1
12938,3411675,20,51.0,0.1
12939,3412379,116,51.77,0.1
12940,3412749,61,52.16,0.1
12941,3412979,37,51.66,0.1
12942,3413212,37,50.68,0.1
12943,3413334,19,50.66,0.1
12944,3413461,20,50.63,0.1
12945,3413882,67,51.08,0.1
12946,3414404,85,51.07,0.1
12947,3414532,19,50.87,0.1
12948,3414949,67,50.19,0.1
12949,3415181,36,50.17,0.1
12950,3415316,21,49.51,0.1
12951,3416125,133,50.57,0.1
12952,3417126,164,52.01,0.1
12953,3417948,135,52.52,0.1
12954,3418479,85,52.69,0.1
12955,3419003,85,53.16,0.1
12956,3419135,20,53.22,0.1
12957,3419263,20,53.05,0.1
12958,3419431,27,52.57,0.1
12959,3419859,67,53.12,0.1
12960,3420103,38,53.14,0.1
12961,3420824,117,53.94,0.1
12962,3421496,109,54.16,0.1
12963,3422027,86,54.66,0.1
12964,3422256,37,54.14,0.1
12965,3422672,68,53.98,0.1
12966,3422804,21,53.81,0.1
12967,3422931,20,53.62,0.1
12968,3423350,68,53.1,0.1
12969,3423479,20,53.02,0.1
12970,3423707,37,52.2,0.1
12971,3423797,13,51.94,0.1
12972,3424516,116,52.35,0.1
12973,3424644,21,52.33,0.1
12974,3424882,37,52.47,0.1
12975,3425883,165,53.27,0.1
12976,3426421,87,53.43,0.1
12977,3426661,39,53.59,0.1
12978,3427182,86,54.24,0.1
12979,3427226,5,54.14,0.1
12980,3427762,86,54.77,0.1
12981,3427997,38,54.44,0.1
12982,3428528,85,54.44,0.1
12983,3428656,19,53.79,0.1
12984,3428912,40,53.48,0.1
12985,3429085,27,53.54,0.1
12986,3429334,39,53.7,0.1
12987,3429574,39,53.26,0.1
12988,3429995,69,53.59,0.1
12989,3430777,126,54.14,0.1
12990,3431203,61,54.35,0.1
12991,3432031,132,55.44,0.1
12992,3432205,26,55.47,0.1
12993,3432427,36,55.61,0.1
12994,3432914,77,55.52,0.1
12995,3433146,36,55.65,0.1
12996,3433279,22,55.64,0.1
12997,3433412,21,55.46,0.1
12998,3433542,20,55.45,0.1
12999,3433781,39,54.98,0.1
13000,3434491,118,54.99,0.1
13001,3434735,39,53.7,0.1
13002,3434862,20,53.51,0.1
13003,3434995,22,53.53,0.1
13004,3435996,166,54.98,0.1
13005,3436228,37,54.98,0.1
13006,3436460,37,55.08,0.1
13007,3436691,37,55.07,0.1
13008,3437489,133,56.13,0.1
13009,3437724,37,55.64,0.1
13010,3437857,21,55.49,0.1
13011,3438087,37,55.5,0.1
13012,3438221,21,54.87,0.1
13013,3438743,87,55.36,0.1
13014,3439545,133,56.49,0.1
13015,3439772,36,56.46,0.1
13016,3440188,69,56.77,0.1
13017,3440421,37,56.28,0.1
13018,3440839,69,56.77,0.1
13019,3441652,133,57.25,0.1
13020,3442156,84,57.72,0.1
13021,3443157,169,59.03,0.1
13022,3443301,23,58.4,0.1
13023,3444302,167,59.87,0.1
13024,3444431,21,59.71,0.1
13025,3444957,87,60.44,0.1
13026,3445186,37,60.6,0.1
13027,3445334,23,60.15,0.1
13028,3445564,36,60.12,0.1
13029,3446090,85,60.58,0.1
13030,3446314,36,59.61,0.1
13031,3446543,37,59.77,0.1
13032,3447075,88,60.38,0.1
13033,3447239,26,60.27,0.1
13034,3447367,21,60.11,0.1
13035,3447498,22,60.05,0.1
13036,3448008,84,60.69,0.1
13037,3448810,132,60.36,0.1
13038,3449028,36,60.52,0.1
13039,3449164,21,59.57,0.1
13040,3449674,84,59.8,0.1
13041,3450675,168,61.11,0.1
13042,3450909,39,61.13,0.1
13043,3451618,118,62.12,0.1
13044,3451856,38,62.3,0.1
13045,3452684,133,62.96,0.1
13046,3453488,132,63.43,0.1
13047,3453618,21,63.45,0.1
13048,3454047,70,63.48,0.1
13049,3454898,135,64.47,0.1
13050,3455329,69,64.95,0.1
13051,3455553,36,63.98,0.1
13052,3455739,30,62.64,0.1
13053,3456174,69,61.98,0.1
13054,3457175,164,62.77,0.1
13055,3457603,69,62.61,0.1
