episode,global_steps,score,avg_score,epsilon
56,3812,-1,0.39285714285714285,0.19187469262562828
57,3858,-1,0.3684210526315789,0.1875108601384778
58,3946,-1,0.3448275862068966,0.17943728519950825
59,4013,-1,0.3220338983050847,0.17352425415389325
60,4100,-1,0.3,0.16613596251040097
61,4201,0,0.29508196721311475,0.15795242422360478
62,4302,0,0.2903225806451613,0.15017199130833375
63,4398,-1,0.2698412698412698,0.1431322806182592
64,4498,0,0.265625,0.13614993446765317
65,4600,0,0.26153846153846155,0.12937872857962104
66,4677,0,0.25757575757575757,0.12449111592591955
67,4743,0,0.2537313432835821,0.1204489609452074
68,4795,0,0.25,0.11735688607922076
69,4844,0,0.2463768115942029,0.11451587656898027
70,4908,1,0.2571428571428571,0.11090849264226718
71,4967,1,0.2676056338028169,0.1076836856640848
72,5069,2,0.2916666666666667,0.10232820452291015
73,5119,1,0.3013698630136986,0.1
74,5147,0,0.2972972972972973,0.1
75,5203,0,0.29333333333333333,0.1
76,5247,1,0.3026315789473684,0.1
77,5360,6,0.37662337662337664,0.1
78,5405,1,0.38461538461538464,0.1
79,5489,2,0.4050632911392405,0.1
80,5527,1,0.4125,0.1
81,5573,0,0.4074074074074074,0.1
82,5756,9,0.5121951219512195,0.1
83,6007,9,0.6144578313253012,0.1
84,6065,0,0.6071428571428571,0.1
85,6165,2,0.6235294117647059,0.1
86,6262,0,0.6162790697674418,0.1
87,6282,-1,0.5977011494252874,0.1
88,6302,-1,0.5795454545454546,0.1
89,6325,-1,0.5617977528089888,0.1
90,6345,-1,0.5444444444444444,0.1
91,6467,4,0.5824175824175825,0.1
92,6487,-1,0.5652173913043478,0.1
93,6506,-1,0.5483870967741935,0.1
94,6658,2,0.5638297872340425,0.1
95,6729,1,0.5684210526315789,0.1
96,7034,12,0.6875,0.1
97,7207,11,0.7938144329896907,0.1
98,7274,3,0.8163265306122449,0.1
99,7302,-1,0.797979797979798,0.1
100,7369,3,0.82,0.1
101,7411,0,0.83,0.1
102,7473,3,0.78,0.1
103,7499,1,0.77,0.1
104,7525,1,0.78,0.1
105,7565,2,0.81,0.1
106,7595,2,0.82,0.1
107,7630,3,0.86,0.1
108,7657,1,0.85,0.1
109,7689,2,0.88,0.1
110,7726,2,0.89,0.1
111,7757,-1,0.89,0.1
112,7791,2,0.9,0.1
113,7834,3,0.94,0.1
114,7851,-1,0.91,0.1
115,7877,0,0.89,0.1
116,7913,0,0.9,0.1
117,7934,0,0.86,0.1
118,7969,0,0.79,0.1
119,7992,-1,0.76,0.1
120,8016,0,0.77,0.1
121,8047,-1,0.66,0.1
122,8091,0,0.64,0.1
123,8117,-1,0.6,0.1
124,8146,1,0.62,0.1
125,8173,-1,0.62,0.1
126,8203,-1,0.61,0.1
127,8229,1,0.62,0.1
128,8260,2,0.65,0.1
129,8285,0,0.65,0.1
130,8314,2,0.67,0.1
131,8346,2,0.7,0.1
132,8377,2,0.73,0.1
133,8404,0,0.74,0.1
134,8424,-1,0.72,0.1
135,8450,0,0.73,0.1
136,8483,-1,0.72,0.1
137,8503,-1,0.72,0.1
138,8533,2,0.75,0.1
139,8559,0,0.76,0.1
140,8586,1,0.77,0.1
141,8609,-1,0.76,0.1
142,8629,-1,0.74,0.1
143,8652,0,0.74,0.1
144,8678,-1,0.71,0.1
145,8708,-1,0.71,0.1
146,8728,-1,0.71,0.1
147,8783,-1,0.71,0.1
148,8804,-1,0.71,0.1
149,8823,-1,0.7,0.1
150,8844,-1,0.7,0.1
151,8878,2,0.73,0.1
152,8905,2,0.76,0.1
153,8952,5,0.82,0.1
154,8988,3,0.86,0.1
155,9024,3,0.9,0.1
156,9065,4,0.95,0.1
157,9106,4,1.0,0.1
158,9146,3,1.04,0.1
159,9179,2,1.07,0.1
160,9218,4,1.12,0.1
161,9254,3,1.15,0.1
162,9277,0,1.15,0.1
163,9318,2,1.18,0.1
164,9365,5,1.23,0.1
165,9408,4,1.27,0.1
166,9449,3,1.3,0.1
167,9518,7,1.37,0.1
168,9580,6,1.43,0.1
169,9605,-1,1.42,0.1
170,9661,3,1.44,0.1
171,9720,5,1.48,0.1
172,9760,2,1.48,0.1
173,9809,3,1.5,0.1
174,9855,5,1.55,0.1
175,9894,2,1.57,0.1
176,9940,4,1.6,0.1
177,9991,6,1.6,0.1
178,10054,5,1.64,0.1
179,10110,6,1.68,0.1
180,10156,6,1.73,0.1
181,10205,6,1.79,0.1
182,10225,-1,1.69,0.1
183,10278,6,1.66,0.1
184,10336,7,1.73,0.1
185,10389,7,1.78,0.1
186,10439,6,1.84,0.1
187,10462,-1,1.84,0.1
188,10513,3,1.88,0.1
189,10563,3,1.92,0.1
190,10614,6,1.99,0.1
191,10667,6,2.01,0.1
192,10713,4,2.06,0.1
193,10767,6,2.13,0.1
194,10824,5,2.16,0.1
195,10870,5,2.2,0.1
196,10920,6,2.14,0.1
197,10968,6,2.09,0.1
198,11025,5,2.11,0.1
199,11076,6,2.18,0.1
200,11132,7,2.22,0.1
201,11187,7,2.29,0.1
202,11234,6,2.32,0.1
203,11288,7,2.38,0.1
204,11340,7,2.44,0.1
205,11398,7,2.49,0.1
206,11449,7,2.54,0.1
207,11546,13,2.64,0.1
208,11610,8,2.71,0.1
209,11664,7,2.76,0.1
210,11775,12,2.86,0.1
211,11869,12,2.99,0.1
212,11930,8,3.05,0.1
213,12012,12,3.14,0.1
214,12098,12,3.27,0.1
215,12192,12,3.39,0.1
216,12253,7,3.46,0.1
217,12394,20,3.66,0.1
218,12456,7,3.73,0.1
219,12506,4,3.78,0.1
220,12543,3,3.81,0.1
221,12576,1,3.83,0.1
222,12764,26,4.09,0.1
223,12795,1,4.11,0.1
224,12870,9,4.19,0.1
225,12958,13,4.33,0.1
226,13010,5,4.39,0.1
227,13042,1,4.39,0.1
228,13073,1,4.38,0.1
229,13101,1,4.39,0.1
230,13129,1,4.38,0.1
231,13176,5,4.41,0.1
232,13241,9,4.48,0.1
233,13364,20,4.68,0.1
234,13482,18,4.87,0.1
235,13534,6,4.93,0.1
236,13563,1,4.95,0.1
237,13622,4,5.0,0.1
238,13688,9,5.07,0.1
239,13716,1,5.08,0.1
240,13744,1,5.08,0.1
241,13777,1,5.1,0.1
242,13804,1,5.12,0.1
243,13883,10,5.22,0.1
244,13913,1,5.24,0.1
245,13940,1,5.26,0.1
246,13965,1,5.28,0.1
247,13994,1,5.3,0.1
248,14026,1,5.32,0.1
249,14058,2,5.35,0.1
250,14084,1,5.37,0.1
251,14111,1,5.36,0.1
252,14139,2,5.36,0.1
253,14248,17,5.48,0.1
254,14274,1,5.46,0.1
255,14340,9,5.52,0.1
256,14426,13,5.61,0.1
257,14496,10,5.67,0.1
258,14579,12,5.76,0.1
259,14629,5,5.79,0.1
260,14678,6,5.81,0.1
261,14751,10,5.88,0.1
262,14814,9,5.97,0.1
263,14882,10,6.05,0.1
264,14927,6,6.06,0.1
265,15016,13,6.15,0.1
266,15143,20,6.32,0.1
267,15215,11,6.36,0.1
268,15242,1,6.31,0.1
269,15326,13,6.45,0.1
270,15351,1,6.43,0.1
271,15417,10,6.48,0.1
272,15541,20,6.66,0.1
273,15610,10,6.73,0.1
274,15747,20,6.88,0.1
275,15855,18,7.04,0.1
276,15920,10,7.1,0.1
277,15944,1,7.05,0.1
278,15988,5,7.05,0.1
279,16111,21,7.2,0.1
280,16194,12,7.26,0.1
281,16259,10,7.3,0.1
282,16304,4,7.35,0.1
283,16346,4,7.33,0.1
284,16417,11,7.37,0.1
285,16535,20,7.5,0.1
286,16578,4,7.48,0.1
287,16645,11,7.6,0.1
288,16769,20,7.77,0.1
289,16836,10,7.84,0.1
290,16884,6,7.84,0.1
291,17005,20,7.98,0.1
292,17078,10,8.04,0.1
293,17204,20,8.18,0.1
294,17233,-1,8.12,0.1
295,17356,20,8.27,0.1
296,17475,20,8.41,0.1
297,17520,5,8.4,0.1
298,17644,20,8.55,0.1
299,17685,4,8.53,0.1
300,17810,20,8.66,0.1
301,17855,4,8.63,0.1
302,17900,4,8.61,0.1
303,18021,20,8.74,0.1
304,18064,4,8.71,0.1
305,18182,18,8.82,0.1
306,18225,4,8.79,0.1
307,18345,20,8.86,0.1
308,18387,4,8.82,0.1
309,18517,20,8.95,0.1
310,18559,5,8.88,0.1
311,18690,20,8.96,0.1
312,18731,5,8.93,0.1
313,18778,6,8.87,0.1
314,18818,4,8.79,0.1
315,18938,20,8.87,0.1
316,18983,4,8.84,0.1
317,19025,4,8.68,0.1
318,19066,4,8.65,0.1
319,19194,20,8.81,0.1
320,19277,13,8.91,0.1
321,19399,20,9.1,0.1
322,19439,4,8.88,0.1
323,19482,4,8.91,0.1
324,19600,20,9.02,0.1
325,19684,13,9.02,0.1
326,19807,20,9.17,0.1
327,19850,4,9.2,0.1
328,19895,5,9.24,0.1
329,20018,21,9.44,0.1
330,20060,4,9.47,0.1
331,20102,5,9.47,0.1
332,20223,20,9.58,0.1
333,20307,13,9.51,0.1
334,20357,7,9.4,0.1
335,20401,5,9.39,0.1
336,20455,7,9.45,0.1
337,20574,20,9.61,0.1
338,20694,20,9.72,0.1
339,20738,5,9.76,0.1
340,20866,20,9.95,0.1
341,20909,4,9.98,0.1
342,20951,5,10.02,0.1
343,20992,5,9.97,0.1
344,21114,20,10.16,0.1
345,21156,4,10.19,0.1
346,21204,6,10.24,0.1
347,21291,13,10.36,0.1
348,21332,4,10.39,0.1
349,21457,20,10.57,0.1
350,21501,4,10.6,0.1
351,21549,6,10.65,0.1
352,21589,4,10.67,0.1
353,21631,4,10.54,0.1
354,21671,4,10.57,0.1
355,21711,4,10.52,0.1
356,21752,4,10.43,0.1
357,21844,13,10.46,0.1
358,21892,6,10.4,0.1
359,22013,19,10.54,0.1
360,22096,13,10.61,0.1
361,22157,7,10.58,0.1
362,22210,8,10.57,0.1
363,22249,3,10.5,0.1
364,22346,14,10.58,0.1
365,22473,19,10.64,0.1
366,22566,14,10.58,0.1
367,22622,8,10.55,0.1
368,22749,20,10.74,0.1
369,22791,4,10.65,0.1
370,22920,20,10.84,0.1
371,22971,7,10.81,0.1
372,23011,4,10.65,0.1
373,23054,4,10.59,0.1
374,23091,3,10.42,0.1
375,23215,20,10.44,0.1
376,23259,4,10.38,0.1
377,23345,13,10.5,0.1
378,23385,4,10.49,0.1
379,23513,20,10.48,0.1
380,23567,8,10.44,0.1
381,23607,4,10.38,0.1
382,23737,21,10.55,0.1
383,23778,4,10.55,0.1
384,23904,20,10.64,0.1
385,23946,4,10.48,0.1
386,23986,3,10.47,0.1
387,24110,20,10.56,0.1
388,24158,6,10.42,0.1
389,24250,13,10.45,0.1
390,24338,14,10.53,0.1
391,24381,4,10.37,0.1
392,24504,21,10.48,0.1
393,24635,20,10.48,0.1
394,24674,4,10.53,0.1
395,24763,14,10.47,0.1
396,24813,7,10.34,0.1
397,24939,21,10.5,0.1
398,24979,4,10.34,0.1
399,25022,5,10.35,0.1
400,25146,20,10.35,0.1
401,25267,19,10.5,0.1
402,25397,21,10.67,0.1
403,25520,20,10.67,0.1
404,25561,4,10.67,0.1
405,25689,21,10.7,0.1
406,25813,20,10.86,0.1
407,25905,14,10.8,0.1
408,25947,4,10.8,0.1
409,25990,5,10.65,0.1
410,26116,22,10.82,0.1
411,26157,4,10.66,0.1
412,26284,21,10.82,0.1
413,26329,4,10.8,0.1
414,26373,4,10.8,0.1
415,26502,21,10.81,0.1
416,26548,4,10.81,0.1
417,26602,7,10.84,0.1
418,26687,13,10.93,0.1
419,26773,13,10.86,0.1
420,26865,14,10.87,0.1
421,26917,5,10.72,0.1
422,26961,4,10.72,0.1
423,27047,13,10.81,0.1
424,27176,21,10.82,0.1
425,27310,21,10.9,0.1
426,27353,4,10.74,0.1
427,27479,20,10.9,0.1
428,27612,20,11.05,0.1
429,27651,4,10.88,0.1
430,27782,21,11.05,0.1
431,27820,4,11.04,0.1
432,27963,21,11.05,0.1
433,28086,20,11.12,0.1
434,28137,4,11.09,0.1
435,28191,4,11.08,0.1
436,28315,21,11.22,0.1
437,28452,21,11.23,0.1
438,28491,4,11.07,0.1
439,28613,20,11.22,0.1
440,28669,4,11.06,0.1
441,28817,21,11.23,0.1
442,28950,21,11.39,0.1
443,28999,4,11.38,0.1
444,29060,4,11.22,0.1
445,29138,5,11.23,0.1
446,29186,4,11.21,0.1
447,29231,3,11.11,0.1
448,29356,20,11.27,0.1
449,29497,21,11.28,0.1
450,29586,13,11.37,0.1
451,29711,20,11.51,0.1
452,29762,4,11.51,0.1
453,29888,21,11.68,0.1
454,30020,21,11.85,0.1
455,30155,21,12.02,0.1
456,30283,20,12.18,0.1
457,30406,20,12.25,0.1
458,30532,20,12.39,0.1
459,30661,21,12.41,0.1
460,30789,21,12.49,0.1
461,30827,4,12.46,0.1
462,30953,20,12.58,0.1
463,31085,21,12.76,0.1
464,31218,21,12.83,0.1
465,31342,20,12.84,0.1
466,31471,20,12.9,0.1
467,31598,21,13.03,0.1
468,31722,21,13.04,0.1
469,31759,3,13.03,0.1
470,31889,21,13.04,0.1
471,32018,21,13.18,0.1
472,32147,21,13.35,0.1
473,32270,20,13.51,0.1
474,32368,15,13.63,0.1
475,32495,21,13.64,0.1
476,32624,21,13.81,0.1
477,32752,21,13.89,0.1
478,32835,12,13.97,0.1
479,32964,21,13.98,0.1
480,33092,21,14.11,0.1
481,33227,21,14.28,0.1
482,33400,21,14.28,0.1
483,33529,21,14.45,0.1
484,33693,20,14.45,0.1
485,33827,21,14.62,0.1
486,33954,20,14.79,0.1
487,33992,4,14.63,0.1
488,34116,21,14.78,0.1
489,34160,5,14.7,0.1
490,34290,21,14.77,0.1
491,34332,5,14.78,0.1
492,34465,20,14.77,0.1
493,34597,21,14.78,0.1
494,34723,20,14.94,0.1
495,34847,20,15.0,0.1
496,34974,21,15.14,0.1
497,35100,21,15.14,0.1
498,35227,21,15.31,0.1
499,35354,21,15.47,0.1
500,35483,21,15.48,0.1
501,35507,0,15.29,0.1
502,35635,21,15.29,0.1
503,35761,22,15.31,0.1
504,35883,20,15.47,0.1
505,36010,21,15.47,0.1
506,36137,21,15.48,0.1
507,36234,15,15.49,0.1
508,36360,20,15.65,0.1
509,36486,21,15.81,0.1
510,36613,21,15.8,0.1
511,36704,14,15.9,0.1
512,36835,22,15.91,0.1
513,36966,21,16.08,0.1
514,37103,23,16.27,0.1
515,37234,21,16.27,0.1
516,37356,20,16.43,0.1
517,37482,20,16.56,0.1
518,37609,20,16.63,0.1
519,37740,21,16.71,0.1
520,37870,21,16.78,0.1
521,37997,20,16.93,0.1
522,38126,21,17.1,0.1
523,38252,20,17.17,0.1
524,38380,20,17.16,0.1
525,38509,21,17.16,0.1
526,38673,26,17.38,0.1
527,38800,20,17.38,0.1
528,38940,22,17.4,0.1
529,39030,14,17.5,0.1
530,39160,21,17.5,0.1
531,39248,13,17.59,0.1
532,39379,21,17.59,0.1
533,39506,20,17.59,0.1
534,39608,16,17.71,0.1
535,39734,21,17.88,0.1
536,39870,22,17.89,0.1
537,39999,20,17.88,0.1
538,40128,20,18.04,0.1
539,40250,20,18.04,0.1
540,40377,20,18.2,0.1
541,40503,20,18.19,0.1
542,40631,20,18.18,0.1
543,40760,20,18.34,0.1
544,40885,20,18.5,0.1
545,41050,26,18.71,0.1
546,41180,21,18.88,0.1
547,41308,20,19.05,0.1
548,41469,26,19.11,0.1
549,41596,21,19.11,0.1
550,41722,20,19.18,0.1
551,41853,22,19.2,0.1
552,42014,26,19.42,0.1
553,42145,22,19.43,0.1
554,42273,21,19.43,0.1
555,42400,21,19.43,0.1
556,42527,21,19.44,0.1
557,42652,21,19.45,0.1
558,42778,21,19.46,0.1
559,42904,21,19.46,0.1
560,43031,21,19.46,0.1
561,43196,26,19.68,0.1
562,43355,26,19.74,0.1
563,43483,21,19.74,0.1
564,43609,21,19.74,0.1
565,43738,21,19.75,0.1
566,43869,21,19.76,0.1
567,43997,21,19.76,0.1
568,44127,21,19.76,0.1
569,44264,22,19.95,0.1
570,44405,23,19.97,0.1
571,44538,21,19.97,0.1
572,44708,27,20.03,0.1
573,44836,21,20.04,0.1
574,44977,23,20.12,0.1
575,45106,21,20.12,0.1
576,45235,21,20.12,0.1
577,45360,21,20.12,0.1
578,45487,20,20.2,0.1
579,45616,21,20.2,0.1
580,45778,26,20.25,0.1
581,45905,20,20.24,0.1
582,46033,21,20.24,0.1
583,46193,27,20.3,0.1
584,46322,21,20.31,0.1
585,46449,20,20.3,0.1
586,46576,21,20.31,0.1
587,46703,21,20.48,0.1
588,46828,21,20.48,0.1
589,46956,21,20.64,0.1
590,47091,21,20.64,0.1
591,47219,21,20.8,0.1
592,47290,10,20.7,0.1
593,47446,25,20.74,0.1
594,47573,20,20.74,0.1
595,47700,21,20.75,0.1
596,47826,20,20.74,0.1
597,47952,20,20.73,0.1
598,48055,16,20.68,0.1
599,48185,21,20.68,0.1
600,48345,26,20.73,0.1
601,48473,21,20.94,0.1
602,48576,15,20.88,0.1
603,48702,21,20.87,0.1
604,48834,22,20.89,0.1
605,48895,8,20.76,0.1
606,49030,22,20.77,0.1
607,49156,20,20.82,0.1
608,49291,22,20.84,0.1
609,49394,15,20.78,0.1
610,49501,16,20.73,0.1
611,49560,8,20.67,0.1
612,49690,21,20.66,0.1
613,49816,21,20.66,0.1
614,49906,14,20.57,0.1
615,50063,25,20.61,0.1
616,50172,16,20.57,0.1
617,50303,22,20.59,0.1
618,50436,20,20.59,0.1
619,50593,24,20.62,0.1
620,50699,16,20.57,0.1
621,50803,15,20.52,0.1
622,50910,16,20.47,0.1
623,51017,16,20.43,0.1
624,51144,19,20.42,0.1
625,51250,16,20.37,0.1
626,51401,24,20.35,0.1
627,51529,20,20.35,0.1
628,51657,21,20.34,0.1
629,51785,21,20.41,0.1
630,51911,20,20.4,0.1
631,52018,16,20.43,0.1
632,52143,20,20.42,0.1
633,52269,20,20.42,0.1
634,52382,17,20.43,0.1
635,52489,16,20.38,0.1
636,52598,16,20.32,0.1
637,52706,16,20.28,0.1
638,52837,21,20.29,0.1
639,52973,21,20.3,0.1
640,53082,16,20.26,0.1
641,53172,14,20.2,0.1
642,53281,16,20.16,0.1
643,53409,21,20.17,0.1
644,53538,20,20.17,0.1
645,53651,16,20.07,0.1
646,53777,21,20.07,0.1
647,53883,16,20.03,0.1
648,53914,1,19.78,0.1
649,54044,21,19.78,0.1
650,54170,20,19.78,0.1
651,54301,21,19.77,0.1
652,54430,21,19.72,0.1
653,54560,21,19.71,0.1
654,54685,20,19.7,0.1
655,54818,22,19.71,0.1
656,54951,21,19.71,0.1
657,55080,20,19.7,0.1
658,55214,21,19.7,0.1
659,55346,22,19.71,0.1
660,55478,21,19.71,0.1
661,55608,21,19.66,0.1
662,55736,20,19.6,0.1
663,55865,20,19.59,0.1
664,55996,22,19.6,0.1
665,56128,21,19.6,0.1
666,56257,21,19.6,0.1
667,56386,21,19.6,0.1
668,56494,16,19.55,0.1
669,56628,21,19.54,0.1
670,56755,21,19.52,0.1
671,56908,24,19.55,0.1
672,57038,21,19.49,0.1
673,57170,21,19.49,0.1
674,57295,20,19.46,0.1
675,57423,20,19.45,0.1
676,57549,20,19.44,0.1
677,57676,21,19.44,0.1
678,57806,21,19.45,0.1
679,57937,21,19.45,0.1
680,58065,21,19.4,0.1
681,58194,21,19.41,0.1
682,58321,21,19.41,0.1
683,58447,20,19.34,0.1
684,58578,22,19.35,0.1
685,58705,20,19.35,0.1
686,58773,9,19.23,0.1
687,58901,21,19.23,0.1
688,59028,20,19.22,0.1
689,59157,21,19.22,0.1
690,59284,21,19.22,0.1
691,59379,14,19.15,0.1
692,59509,21,19.26,0.1
693,59637,21,19.22,0.1
694,59771,21,19.23,0.1
695,59899,21,19.23,0.1
696,60008,17,19.2,0.1
697,60134,20,19.2,0.1
698,60263,21,19.25,0.1
699,60391,21,19.25,0.1
700,60519,21,19.2,0.1
701,60648,21,19.2,0.1
702,60778,20,19.25,0.1
703,60907,21,19.25,0.1
704,61036,20,19.23,0.1
705,61160,20,19.35,0.1
706,61289,21,19.34,0.1
707,61418,20,19.34,0.1
708,61546,21,19.33,0.1
709,61675,21,19.39,0.1
710,61806,21,19.44,0.1
711,61931,21,19.57,0.1
712,62058,21,19.57,0.1
713,62190,21,19.57,0.1
714,62315,20,19.63,0.1
715,62441,20,19.58,0.1
716,62570,21,19.63,0.1
717,62699,21,19.62,0.1
718,62805,16,19.58,0.1
719,62911,15,19.49,0.1
720,63041,21,19.54,0.1
721,63171,21,19.6,0.1
722,63298,20,19.64,0.1
723,63400,16,19.64,0.1
724,63529,20,19.65,0.1
725,63657,21,19.7,0.1
726,63784,20,19.66,0.1
727,63909,21,19.67,0.1
728,64033,20,19.66,0.1
729,64161,21,19.66,0.1
730,64288,21,19.67,0.1
731,64412,20,19.71,0.1
732,64545,21,19.72,0.1
733,64674,21,19.73,0.1
734,64692,-1,19.55,0.1
735,64824,21,19.6,0.1
736,64950,21,19.65,0.1
737,65076,20,19.69,0.1
738,65200,21,19.69,0.1
739,65328,21,19.69,0.1
740,65458,20,19.73,0.1
741,65582,21,19.8,0.1
742,65709,20,19.84,0.1
743,65837,21,19.84,0.1
744,65970,21,19.85,0.1
745,66095,20,19.89,0.1
746,66224,21,19.89,0.1
747,66357,21,19.94,0.1
748,66486,21,20.14,0.1
749,66616,21,20.14,0.1
750,66744,21,20.15,0.1
751,66870,21,20.15,0.1
752,66995,20,20.14,0.1
753,67122,21,20.14,0.1
754,67251,20,20.14,0.1
755,67379,21,20.13,0.1
756,67507,21,20.13,0.1
757,67639,21,20.14,0.1
758,67768,21,20.14,0.1
759,67899,20,20.12,0.1
760,68028,21,20.12,0.1
761,68158,21,20.12,0.1
762,68290,21,20.13,0.1
763,68415,21,20.14,0.1
764,68543,21,20.13,0.1
765,68672,21,20.13,0.1
766,68798,21,20.13,0.1
767,68924,21,20.13,0.1
768,69051,21,20.18,0.1
769,69178,21,20.18,0.1
770,69314,21,20.18,0.1
771,69448,21,20.15,0.1
772,69571,20,20.14,0.1
773,69702,21,20.14,0.1
774,69827,20,20.14,0.1
775,69956,21,20.15,0.1
776,70091,21,20.16,0.1
777,70219,21,20.16,0.1
778,70349,21,20.16,0.1
779,70481,21,20.16,0.1
780,70610,21,20.16,0.1
781,70736,21,20.16,0.1
782,70864,21,20.16,0.1
783,70997,21,20.17,0.1
784,71129,21,20.16,0.1
785,71258,21,20.17,0.1
786,71388,21,20.29,0.1
787,71514,20,20.28,0.1
788,71642,21,20.29,0.1
789,71768,20,20.28,0.1
790,71901,21,20.28,0.1
791,72029,21,20.35,0.1
792,72162,21,20.35,0.1
793,72293,21,20.35,0.1
794,72424,21,20.35,0.1
795,72550,21,20.35,0.1
796,72675,20,20.38,0.1
797,72806,21,20.39,0.1
798,72934,21,20.39,0.1
799,73062,21,20.39,0.1
800,73191,21,20.39,0.1
801,73321,21,20.39,0.1
802,73450,21,20.4,0.1
803,73583,21,20.4,0.1
804,73717,21,20.41,0.1
805,73845,20,20.41,0.1
806,73978,21,20.41,0.1
807,74069,14,20.35,0.1
808,74203,22,20.36,0.1
809,74335,21,20.36,0.1
810,74465,21,20.36,0.1
811,74600,22,20.37,0.1
812,74737,21,20.37,0.1
813,74872,21,20.37,0.1
814,75001,21,20.38,0.1
815,75131,22,20.4,0.1
816,75264,21,20.4,0.1
817,75394,21,20.4,0.1
818,75526,21,20.45,0.1
819,75663,22,20.52,0.1
820,75800,22,20.53,0.1
821,75938,21,20.53,0.1
822,76068,20,20.53,0.1
823,76195,20,20.57,0.1
824,76332,22,20.59,0.1
825,76462,20,20.58,0.1
826,76595,21,20.59,0.1
827,76732,22,20.6,0.1
828,76869,21,20.61,0.1
829,76997,20,20.6,0.1
830,77136,21,20.6,0.1
831,77268,21,20.61,0.1
832,77399,21,20.61,0.1
833,77534,21,20.61,0.1
834,77678,21,20.83,0.1
835,77823,22,20.84,0.1
836,77962,22,20.85,0.1
837,78097,21,20.86,0.1
838,78233,21,20.86,0.1
839,78370,22,20.87,0.1
840,78507,21,20.88,0.1
841,78648,22,20.89,0.1
842,78782,20,20.89,0.1
843,78914,19,20.87,0.1
844,79048,21,20.87,0.1
845,79189,22,20.89,0.1
846,79323,21,20.89,0.1
847,79457,22,20.9,0.1
848,79593,21,20.9,0.1
849,79729,21,20.9,0.1
850,79865,21,20.9,0.1
851,80005,22,20.91,0.1
852,80137,21,20.92,0.1
853,80269,22,20.93,0.1
854,80398,21,20.94,0.1
855,80534,21,20.94,0.1
856,80665,22,20.95,0.1
857,80795,22,20.96,0.1
858,80927,22,20.97,0.1
859,81059,21,20.98,0.1
860,81190,22,20.99,0.1
861,81316,21,20.99,0.1
862,81446,21,20.99,0.1
863,81580,21,20.99,0.1
864,81995,69,21.47,0.1
865,82126,21,21.47,0.1
866,82260,21,21.47,0.1
867,82392,21,21.47,0.1
868,82520,21,21.47,0.1
869,82649,21,21.47,0.1
870,82774,21,21.47,0.1
871,82902,21,21.47,0.1
872,83031,21,21.48,0.1
873,83158,20,21.47,0.1
874,83289,22,21.49,0.1
875,83421,21,21.49,0.1
876,83549,21,21.49,0.1
877,83681,22,21.5,0.1
878,83822,23,21.52,0.1
879,84012,32,21.63,0.1
880,84138,21,21.63,0.1
